"name","addr:district","longitude","latitude"
"Government Referral Hospital, Amarsar","Jaipur","75.8303065","27.3733241"
"Government Hospital, Kelansar","Jodhpur","72.9341173","27.3445923"
"Government Hospital, Palsana","Sikar","75.383192","27.482806999999994"
"Government Hospital Rodoo","Nagaur","74.576675","27.611994600000003"
"Government Hospital, Ledy","Nagaur","74.4986428","27.601808699999996"
"Government Hospital, Kochor","Sikar","75.2487765","27.4438555"
"Government Hospital, Cheeplata","Sikar","75.8334751","27.572469599999994"
"Government Hospital, Bhudoli","Sikar","75.7729585","27.693324000000004"
"Government Hospital, Garoda","Sikar","74.8155025","27.6926836"
"Government Hospital, Jangloo","Bikaner","73.2364868","27.677400399999996"
"Government Hospital, Koodsoo","Bikaner","73.3467786","27.544735599999992"
"Governmet Hospital Singhasan","Sikar","75.2448519","27.668230599999994"
"Government Hospital, Nimbijodha","Nagaur","74.3438707","27.528209299999997"
"Governmet Hospital Shahpura","Jaipur","75.9590754","27.385845899999996"
"Government Hospital, Jaswanthgarh","Nagaur","74.4551806","27.6499166"
"Governmet Hospital Sadoo Bari","Churu","73.9901709","27.638650100000003"
"Government Hospital, Bilanderpur","Jaipur","75.7445316","27.3573217"
"Government Hospital, Bamboli","Alwar","76.748341","27.475975000000002"
"Government Hospital, Bhabhru","Jaipur","76.0393384","27.461161799999992"
"Government Hospital, Astavan Jadid","Bharatpur","77.292354","27.297028800000003"
"Government Hospital, Th Nagar","Bharatpur","77.097906","27.422860200000002"
"Government Hospital, Kishanmanpura","Jaipur","75.520363","27.294938400000003"
"Government Hospital, Bajor","Sikar","75.236582","27.556641"
"Government Hospital, Banura","Sikar","75.1093207","27.413590199999998"
"Government Hospital, Hajipur","Alwar","76.4489948","27.688512700000004"
"Government Hospital, Bilali","Alwar","76.249212","27.554934999999997"
"Government Hospital, Didwana","Nagaur","74.5625888","27.4028417"
"Government Hospital, Janoothar","Bharatpur","77.22577630000002","27.383401299999996"
"Government Hospital, Ganeri","Sikar","74.7339547","27.637876199999997"
"Government Hospital, Nagwa","Sikar","75.0500556","27.508921799999996"
"Government Hospital, Baru","Jodhpur","71.8909485","27.3631661"
"Governmet Hospital Silanwad","Nagaur","74.2648939","27.342672200000003"
"TB Clinic Sikar","Sikar","75.1512613","27.6121937"
"Government Hospital, Balsamand","Nagaur","74.4719399","27.575923199999995"
"Governmet Hospital Sudrasan","Nagaur","74.8417771","27.4265368"
"Government Hospital,Itera","Alwar","76.9322988","27.411885199999997"
"Government Hospital, Gungara","Sikar","75.2914749","27.685527300000004"
"Government Hospital Thanagazi","Alwar","76.3166771","27.400265699999995"
"Government Hospital, Beri Khurd","Nagaur","74.7753773","27.392221400000004"
"Government Hospital, Aabhawas","Sikar","75.4372336","27.339357599999992"
"Government Hospital, Nechwa","Sikar","74.7639756","27.6144447"
"Government Hospital, Alai","Nagaur","73.5819848","27.3293082"
"Government Hospital, Nimuchana","Alwar","76.2738434","27.600501"
"Lamiyan Government Hospital","Sikar","75.4144867","27.299022699999995"
"Governmet Hospital Shribalaji","Nagaur","73.5514241","27.4246629"
"Government Hospital, Barnagar","Jaipur","76.111209","27.556066499999996"
"Government Hospital, Mundwa","Nagaur","73.820706","27.060861"
"Government Hospital Dantil","Jaipur","76.010196","27.658621"
"Air Force Hospital ,Jaipur","Jodhpur","75.84289","26.960627000000002"
"Government Hospital, Kishori","Alwar","76.288816","27.280609999999992"
"Government Hospital, Borawar","Nagaur","74.67128","27.027096999999998"
"Government Hospital, Amer","Jaipur","75.85567","26.989941999999992"
"Government Hospital, Mithri","Nagaur","74.920504","27.060979999999997"
"Government Hospital, Machri","Alwar","76.6701905","27.242103800000002"
"Government Hospital, Champasar","Jodhpur","73.0659439","27.2657175"
"Government Hospital, Lunsara","Nagaur","74.035019","27.004958999999996"
"TB Hospital","Jaipur","75.7948581","26.937947299999998"
"Government Hospital, Bagawas","Jaipur","75.456281","27.183372600000002"
"Government Hospital, Bhainslana","Jaipur","75.293456","27.054441"
"Government Hospital, Chawandiya","Nagaur","73.41989900000002","27.172681999999995"
"Governmet Hospital Sikandra","Dausa","76.576661","26.959852999999995"
"Government Hospital Sainthal","Dausa","76.295593","27.049067"
"Government Hospital, Khunkhuna","Nagaur","74.488136","27.278192000000004"
"Government Hospital, Palli","Jodhpur","72.720468","26.958051"
"Government Hospital, Jamwa Ramgarh","Jaipur","76.0120666","27.022048699999996"
"Urban Primary Health Care Centre Nagaur","Nagaur","73.73725","27.2080214"
"Government Hospital, Manana","Nagaur","74.572337","27.079265999999993"
"Government Hospital, Bhanupur Kalan","Jaipur","75.964383","27.071407"
"Government Hospital, Kherli","Alwar","77.039504","27.202023"
"Government Hospital, Karlu","Nagaur","73.695469","27.005559999999996"
"Government Hospital Santha","Dausa","76.973675","26.997021"
"Govternment Hospital, Kuchaman City","Nagaur","74.8554425","27.148303"
"Government Hospital, Badikhatu","Nagaur","74.319388","27.125466000000003"
"Government Hospital Titarwara Khurd","Dausa","76.374893","27.052507"
"Government Hospital, Niwana","Jaipur","75.728936","27.276877"
"Government Hospital, Bachhren","Bharatpur","77.022308","27.08174"
"Government Hospital, Bodwa","Nagaur","73.952762","27.075125"
"Government Hospital, Bidiyad","Nagaur","74.6967808","26.969226000000003"
"Government Hospital, Kasnau","Nagaur","74.0483768","27.064036099999996"
"Government Hospital Weir","Bharatpur","77.169629","27.017097"
"Government Hospital, Baswa","Dausa","76.582016","27.152000999999995"
"Government Hospital, Loharki","Jaisalmer","71.770311","27.147556"
"Government Hospital, Gailasar","Nagaur","74.681549","27.249119"
"Government Satellite Hospital, Banipark  , Jaipur","Jaipur","75.7972582","26.928677999999998"
"Government Hospital, Mania","Dhaulpur","77.913587","26.807415000000002"
"Government Hospital Talab","Alwar","76.462868","27.219671"
"Government Hospital Raisar","Jaipur","76.115452","27.148761"
"Government Hospital, Kathoti","Nagaur","74.2921378","27.251503200000002"
"Government Hospital, Harsoli","Jaipur","75.416222","27.140782999999995"
"Government Hospital, Balaheri","Dausa","76.82362100000002","27.041761999999995"
"Govt Hospital,Dhola","Jaipur","75.539157","27.178767999999998"
"Government Hospital, Mohangarh","Jaisalmer","71.245052","27.287813"
"Government Hospital Taausar","Nagaur","73.73881","27.159945"
"Government Hospital Rasidpura","Sikar","74.758559","27.282913999999995"
"Government Hospital Roopwas","Bharatpur","77.589307","26.991595999999998"
"Government Hospital, Pratappura","Dausa","76.542747","26.990025999999997"
"Government Hospital, Aau","Jodhpur","72.8468997","27.203757899999996"
"JLN Government Hospital Nagaur","Nagaur","73.696839","27.225520999999993"
"Government Hospital, Biwai","Dausa","76.694215","27.103655"
"Kalwari Government Hospital","Alwar","76.962984","27.246685"
"Governmet Hospital Sewar","Bharatpur","77.440973","27.18511"
"Government Hospital, Hathwari","Dhaulpur","78.0532759","26.850403299999993"
"Government Hospital, Asawari","Nagaur","73.6787357","26.7822569"
"Government Hospital, Chandsama","Jodhpur","72.1550395","26.771921600000002"
"Government Hospital Tasimo","Dhaulpur","77.777175","26.798612"
"Government Hospital Tehla","Alwar","76.409866","27.244514999999996"
"Government Hospital, Aluda","Dausa","76.390664","26.808237"
"Govt Hospital,Pundlota","Nagaur","74.3625246","26.8010266"
"Government Hospital, Paparda","Dausa","76.4397025","26.7818157"
"Government Hospital, Nokha Chandawata","Nagaur","73.7713962","26.757181100000004"
"Government Hospital, Bagru","Jaipur","75.5428853","26.8151992"
"Government Hospital Jaisalmer","Jaisalmer","70.907324","26.918331"
"Government Hospital, Bobas","Jaipur","75.4661688","26.918090599999996"
"Government Hospital, Kurchhi","Nagaur","73.2386143","26.883323999999998"
"Government Hospital Rajakhera","Dhaulpur","78.175379","26.898838999999995"
"Government Homeopathic Centre","Jaipur","75.783374","26.907893"
"Government Hospital, Baragaon","Dausa","76.982299","26.910072999999997"
"Jawahar Hospital","Jaisalmer","70.907701","26.916067"
"Government Hospital, Jaloda","Jaisalmer","70.907232","26.916525999999998"
"Government Hospital, Pahar Ganj","Ajmer","74.6318242","26.444857600000002"
"Government Hospital, Gohana","Ajmer","74.2982847","26.033539499999996"
"Government Hospital, Deoliya Kalan","Ajmer","74.789587","25.911281400000004"
"Government Hospital, Jaswantpura","Ajmer","72.4585837","24.806912699999998"
"Government Hospital, Soorajpura","Ajmer","75.0644866","26.0272328"
"Government Hospital, Parao","Ajmer","74.6359319","26.457923199999996"
"Rajkiya Satellite Hospital, Kala Kuan","Alwar","76.5976091","27.5444282"
"ESIC Hospital ,Bhiwadi","Alwar","76.8678644","28.198067199999997"
"Government Hospital, Sirod Khurd","Alwar","76.5331107","27.941240199999996"
"Government Hospital, Santo","Alwar","76.4810242","28.121006999999995"
"Government Hospital, Jonaicha Khurd","Alwar","76.4454339","28.021858900000005"
"Government Hospital, Garoo","Alwar","77.0651659","27.2449818"
"Government Hospital, Bichhala","Alwar","76.8188665","28.015643599999994"
"Dr. Ashok kumar",NULL,"75.15646080000002","27.622139499999996"
"Government Hospital, Basai Jogiyan","Alwar","76.3100119","27.472889599999995"
"Government Hospital, Maharajawas","Alwar","76.2252806","27.929803900000003"
"Government Hospital, Kojawara","Udaipur","73.5860731","24.112047999999998"
"Government Hospital, Banjari","Baran","76.7310486","24.510099100000005"
"Government Hospital, Sarkanya","Baran","76.4079601","25.247368199999993"
"Government Hospital, Barlan","Baran","76.6724293","24.8233282"
"Government Hospital, Gunsi","Tonk","75.946301","26.442411099999998"
"Government Hospital, Santhali","Tonk","75.533106","25.853379399999998"
"Government Hospital, Jaila","Sirohi","72.5798403","24.874917999999994"
"Government Hospital, Raipur","Sirohi","72.3519082","24.681018599999998"
"Government Hospital, Achpura","Sirohi","72.8443504","24.589028099999993"
"Government Hospital, Bhimana","Sirohi","72.9030821","24.582956099999993"
"Advance Physio & Homeo Clinic","Sri Ganganagar","73.88823300000001","29.9136355"
"Dr. Shivani Homoeopathic Clinic","Sri Ganganagar","73.8711915","29.931553099999988"
"Bhadu Hospital","Sri Ganganagar","73.075416","29.025032"
"Ohri Hospital","Sri Ganganagar","73.869888","29.925286"
"Government Homeopathy Hospital","Sri Ganganagar","73.9099818","29.321656900000004"
"Beniwal Hospital","Sri Ganganagar","73.454552","29.842908799999993"
"Gurunanak Clinic","Sri Ganganagar","73.8632398","29.9234412"
"Jindal Clinic","Sri Ganganagar","73.632617","29.70341000000001"
"Bhagwandas Clinic","Sri Ganganagar","73.8576265","29.923172800000003"
"Aasta Hospital","Sri Ganganagar","73.8833043","29.922357899999998"
"Dr. Som Bhatia","Sri Ganganagar","73.8845847","29.9023519"
"Beniwal Clinic","Sri Ganganagar","74.1762189","29.9135977"
"Dr. Harjinder Singh Eye Hospital","Sri Ganganagar","73.447346","29.53795029999999"
"Shree Amba Hospital","Sri Ganganagar","73.8774802","29.9006689"
"SP Sharma Hospital","Sri Ganganagar","73.2021449","29.1854781"
"Jaipur Clinic","Sri Ganganagar","73.208551","29.192845999999996"
"Dr. D.P Gupta Eye and Dental Care","Sri Ganganagar","73.4495648","29.5361655"
"Dr. Sapna Baweja Sharma","Sri Ganganagar","73.903299","29.31721759999999"
"Rajotia Hospital","Sri Ganganagar","73.87748940000002","29.9045207"
"Yadav Homeopathic Clinic","Sri Ganganagar","73.4562407","29.841026300000006"
"Dr. Mahesh Gupta Clinic","Sri Ganganagar","74.1771462","29.905627000000003"
"Dr. Neeraj Arora Hospital","Sri Ganganagar","73.4538161","29.837465"
"Bhatia Children's Hospital","Sri Ganganagar","73.8663524","29.922713700000003"
"Sanjivani Clinic","Sri Ganganagar","73.2074027","29.185903"
"Sarswat Hospital","Sri Ganganagar","73.5236278","29.244180799999985"
"Shri Gurunank Clinic","Sri Ganganagar","73.456425","29.842495999999993"
"Dr. Subhash Sharma Clinic","Sri Ganganagar","73.8588014","29.930108300000004"
"Dr. Jagdish Verma Clinic","Sri Ganganagar","74.17567070000001","29.9085838"
"Government Ayurved Hospital","Sri Ganganagar","73.521093","29.243616999999997"
"kalptaru hospital",NULL,"73.7276329","24.559412899999995"
"Pain Care Clinic","Sri Ganganagar","73.8959796","29.911994599999993"
"Shri Dhanvantari Ayurvedic Clinic","Sri Ganganagar","73.893431","29.89984"
"Dr. Ravi Bhagat","Sri Ganganagar","73.8688131","29.921415400000004"
"Ramesh Clinic","Sri Ganganagar","73.8604092","29.932737499999995"
"Shri Ram Hospital","Sri Ganganagar","73.8732327","29.922731099999996"
"Goyal Homeo Clinic","Sri Ganganagar","73.8894719","29.911734499999998"
"Dr. Tarachand Verma","Sri Ganganagar","73.8631157","29.926977200000003"
"Dr. Rishu Sharma","Sri Ganganagar","73.628206","29.707320499999998"
"Satyam Hospital","Sri Ganganagar","73.8872478","29.9163994"
"Anand Nursing Home","Sri Ganganagar","73.9034992","29.320498200000007"
"Dr. Balraj's Clinic","Sri Ganganagar","73.6262882","29.7059266"
"Johar Clinic","Sri Ganganagar","73.8520708","29.923346500000005"
"Dr. Fusa Ram Bhati Clinic","Sri Ganganagar","73.8936299","29.321603899999992"
"Brar Nursing Home","Sri Ganganagar","73.8482718","29.933700099999992"
"Shiva Clinic","Sri Ganganagar","73.894683","29.9183215"
"Sharma Nursing Home","Sri Ganganagar","73.4473704","29.539236500000005"
"Dr. Arun Kalra","Sri Ganganagar","73.869414","29.920778"
"Bhagwan Shri Laxmi Narayan Charitable Hospital","Sri Ganganagar","73.4650633","29.847522399999995"
"Dr. Raju Singhal Nursing Home","Sri Ganganagar","73.4494542","29.53286580000001"
"Siyag Hospital","Sri Ganganagar","73.9076565","29.313284500000005"
"Malwa Hospital","Sri Ganganagar","73.8641874","29.928892800000007"
"Sajeevani Hospital","Sri Ganganagar","73.9026876","29.3179897"
"Gaurav Clinic","Sri Ganganagar","73.8618513","29.923146399999997"
"Dr.Deepak Chaudhary Hospital","Sri Ganganagar","73.8762689","29.900174500000002"
"Government Hospital","Sri Ganganagar","73.8866112","29.895679099999995"
"Kathuria Homoeo Clinic","Sri Ganganagar","73.447282","29.536859000000003"
"Jeevan Rekha Hospital","Sri Ganganagar","73.52129870000002","29.244736800000002"
"Sanjivani Hospital","Sri Ganganagar","73.8792173","29.915788000000003"
"Nagpal Kidney & Super Speciality Hospital","Sri Ganganagar","73.8789562","29.911715900000004"
"Dr. Shiv Kumar Bishnoi 's Clinic","Sri Ganganagar","73.6339069","29.70433619999999"
"Jan Sewa Kendra Hospital","Sri Ganganagar","73.9355034","29.87034999999999"
"Netr Jyoti Eye Care Hospital","Sri Ganganagar","73.0695225","29.0282966"
"Sukhmani Homoeo Clinic","Sri Ganganagar","73.9043079","29.320779799999993"
"Vasundhra Hospital","Sri Ganganagar","73.9034605","29.3186329"
"Dr. Satpal Clinic","Sri Ganganagar","73.0876761","29.0985938"
"Neelkanth Clinic","Sri Ganganagar","73.9044702","29.314570199999995"
"Bansal Hospital","Sri Ganganagar","73.4474395","29.532608999999994"
"Apex Suratgarh Multispeciality Hospital","Sri Ganganagar","73.9078961","29.3070502"
"Dr. Bhullar Clinic","Sri Ganganagar","73.6313515","29.703680800000008"
"Jain Nursing Home","Sri Ganganagar","73.8698109","29.9260832"
"Dr. Setia Bone & Joint Hospital","Sri Ganganagar","73.8813416","29.916059500000006"
"Dr. Raj Kaushik","Sri Ganganagar","73.8628033","29.926836700000003"
"Positive Homoeo Clinic","Sri Ganganagar","73.8806735","29.9120189"
"Jyani Skin Care","Sri Ganganagar","73.8669767","29.925138200000003"
"Rainbow Children's Hospital","Sri Ganganagar","73.879347","29.918026"
